DefaultSC.A1ModJulian     DefaultSC.MOON_INERTIAL.X   DefaultSC.MOON_INERTIAL.Y   DefaultSC.MOON_INERTIAL.Z   DefaultSC.MOON_INERTIAL.VX   DefaultSC.MOON_INERTIAL.VY   DefaultSC.MOON_INERTIAL.VZ   DefaultSC.ElapsedSecs     
21545.15240567656         -51.61993685108609          6999.684987665387           0.05412285182683263         -0.8368884804722312          -0.006185630814299348        9.623718576323714e-06        13199.99999996508         
21545.153100121           -101.8314868746093          6999.133747668937           0.05470141454134136         -0.8368226760512947          -0.01218895730443426         9.661615992417882e-06        13259.99999984633         
21545.15379456545         -152.0377967060194          6998.222325289506           0.05528223497094586         -0.8367138081436467          -0.01819165876252171         9.698974489380507e-06        13320.00000004191         
21545.15448900989         -202.236282692058           6996.950767296075           0.05586528057756368         -0.8365618823192865          -0.02419342629056875         9.735787794229456e-06        13379.99999992317         
21545.15518345434         -252.4243615802261          6995.319138990249           0.0564505184738664          -0.8363669063638514          -0.03019395103816547         9.772049664458216e-06        13440.00000011874         
21545.15587789878         -302.5994506516145          6993.327524202876           0.05703791537962388         -0.8361288902782221          -0.03619292421837494         9.807753888591009e-06        13500                     
21545.15657234322         -352.7589678538498          6990.976025289623           0.05762743766536005         -0.8358478462780159          -0.04219003712362057         9.842894286571369e-06        13559.99999988126         
21545.15726678767         -402.900331933808           6988.264763125859           0.05821905129414517         -0.8355237887929654          -0.04818498114156822         9.877464710317252e-06        13620.00000007683         
21545.15796123211         -453.0209625706775          6985.193877100479           0.05881272190890741         -0.8351567344661825          -0.05417744777100497         9.911459044442683e-06        13679.99999995809         
21545.15865567656         -503.1182805085555          6981.76352510869            0.05940841474512126         -0.8347467021533107          -0.06016712863771134         9.944871206646333e-06        13740.00000015367         
21545.159350121           -553.1897076892201          6977.973883543978           0.0600060946890153          -0.8342937129215612          -0.06615371551032734         9.977695148322141e-06        13800.00000003492         
21545.16004456544         -603.2326673848438          6973.82514728891            0.0606057262775721          -0.8337977900486369          -0.07213690031621145         1.00099248550034e-05         13859.99999991618         
21545.16073900989         -653.2445843305322          6969.317529705411           0.06120727366942447         -0.833258959021542           -0.07811637515729131         1.004155434691789e-05        13920.00000011176         
21545.16143345433         -703.2228848568047          6964.451262623654           0.06181070067395922         -0.8326772475352784          -0.08409183232590589         1.007257767965397e-05        13979.99999999302         
21545.16212789878         -753.1649970221333          6959.226596329943           0.06241597075131722         -0.8320526854914275          -0.09006296432063743         1.010298894443817e-05        14039.99999987427         
21545.16282234322         -803.0683507452486          6953.643799554382           0.06302304698328953         -0.8313853049966207          -0.0960294638621334          1.013278226896785e-05        14100.00000006985         
21545.16351678767         -852.9303779374459          6947.703159456549           0.06363189214607701         -0.8306751403608935          -0.1019910239089169          1.016195181768875e-05        14159.99999995111         
21545.16421123211         -902.7485126345418          6941.404981611122           0.06424246860842686         -0.8299222280959293          -0.107947337673185           1.019049179240561e-05        14220.00000014668         
21545.16490567656         -952.5201911291224          6934.749589991989           0.06485473844804801         -0.8291266069131876          -0.1138980986365943          1.021839643272626e-05        14280.00000002794         
21545.165600121           -1002.242852102499          6927.737326955597           0.06546866336429957         -0.8282883177219202          -0.1198430005660326          1.024566001678329e-05        14339.9999999092          
21545.16629456545         -1051.913936756202          6920.368553223612           0.06608420472184662         -0.8274074036270744          -0.1257817375293758          1.027227686156706e-05        14400.00000010477         
21545.16698900989         -1101.530888944166          6912.643647863937           0.06670132353610825         -0.8264839099270828          -0.1317140039112302          1.029824132342538e-05        14459.99999998603         
21545.16768345433         -1151.0911553037            6904.563008271798           0.06731998051691335         -0.8255178841115403          -0.1376394944286575          1.032354779872957e-05        14519.99999986729         
21545.16837789878         -1200.59218538733           6896.127050148731           0.06794013601029292         -0.8245093758587686          -0.1435579041468836          1.034819072420756e-05        14580.00000006286         
21545.16907234322         -1250.031431793817          6887.3362074818             0.06856175002758391         -0.8234584370332685          -0.1494689284949902          1.037216457755452e-05        14639.99999994412         
21545.16976678767         -1299.406350299367          6878.19093252084            0.06918478225998115         -0.8223651216830592          -0.1553722632815857          1.039546387798795e-05        14700.0000001397          
21545.17046123211         -1348.714399988414          6868.691695755464           0.06980919209308922         -0.8212294860369046          -0.1612676047104595          1.041808318658077e-05        14760.00000002095         
21545.17115567655         -1397.953043384594          6858.838985890732           0.07043493853416294         -0.820051588501429           -0.1671546493962139          1.044001710692744e-05        14819.99999990221         
21545.171850121           -1447.119746581011          6848.633309822239           0.07106198032852262         -0.8188314896581199          -0.1730330943798759          1.046126028542149e-05        14880.00000009779         
21545.17254456544         -1496.21197937103           6838.075192609802           0.07169027585769072         -0.8175692522602189          -0.1789026371444871          1.048180741203275e-05        14939.99999997905         
21545.17323900989         -1545.227215378138          6827.165177450748           0.07231978319759946         -0.8162649412295008          -0.1847629756306709          1.050165322064034e-05        14999.9999998603          
21545.17393345433         -1594.162932186213          6815.903825651796           0.07295046010403894         -0.814918623652941           -0.190613808252177           1.05207924895323e-05         15060.00000005588         
21545.17462789878         -1643.016611469095          6804.29171660007            0.07358226405631285         -0.8135303687792725          -0.1964548339114001          1.05392200417942e-05         15119.99999993714         
21545.17532234322         -1691.785739120445          6792.329447733879           0.07421515216992702         -0.8121002480154305          -0.2022857520148751          1.055693074597519e-05        15180.00000013271         
21545.17601678767         -1740.46780538297           6780.017634511285           0.0748490812984528          -0.8106283349228864          -0.2081062624887463          1.05739195165877e-05         15240.00000001397         
21545.17671123211         -1789.060304977465          6767.356910378963           0.0754840079753194          -0.8091147052138712          -0.2139160657942089          1.059018131427392e-05        15299.99999989523         
21545.17740567656         -1837.560737232037          6754.347926739487           0.07611988842836581         -0.8075594367474878          -0.2197148629429243          1.060571114658293e-05        15360.0000000908          
21545.178100121           -1885.966606210626          6740.991352917743           0.07675667857984081         -0.8059626095257133          -0.2255023555124073          1.062050406841486e-05        15419.99999997206         
21545.17879456544         -1934.275420841412          6727.287876126764           0.07739433407550678         -0.8043243056892903          -0.2312782456613828          1.063455518229839e-05        15479.99999985332         
21545.17948900989         -1982.484695045103          6713.238201432105           0.07803281027008779         -0.8026446095135086          -0.2370422361451147          1.06478596390569e-05         15540.00000004889         
21545.18018345433         -2030.591947862937          6698.843051715754           0.0786720621981658          -0.8009236074038781          -0.2427940303307028          1.066041263814155e-05        15599.99999993015         
21545.18087789878         -2078.594703584095          6684.103167638939           0.07931204466149211         -0.7991613878916898          -0.2485333322123493          1.067220942818636e-05        15660.00000012573         
21545.18157234322         -2126.490491873526          6669.01930760406            0.07995271211257204         -0.7973580416294691          -0.2542598464265923          1.068324530734133e-05        15720.00000000698         
21545.18226678767         -2174.276847898611          6653.592247715686           0.08059401878563222         -0.7955136613863202          -0.2599732782675073          1.069351562399401e-05        15779.99999988824         
21545.18296123211         -2221.951312456455          6637.822781740571           0.08123591859475709         -0.7936283420431595          -0.2656733337018744          1.070301577671406e-05        15840.00000008382         
21545.18365567656         -2269.511432100146          6621.711721066968           0.08187836517754477         -0.7917021805878427          -0.2713597193843112          1.071174121530793e-05        15899.99999996508         
21545.184350121           -2316.95475926518           6605.25989466277            0.08252131195331458         -0.7897352761101823          -0.2770321426723706          1.071968744076335e-05        15959.99999984633         
21545.18504456545         -2364.278852395306          6588.468149033142           0.08316471200669184         -0.7877277297968569          -0.2826903116416023          1.072685000608198e-05        16020.00000004191         
21545.18573900989         -2411.481276068254          6571.337348176516           0.08380851818947122         -0.7856796449262123          -0.2883339351005776          1.073322451627945e-05        16079.99999992317         
21545.18643345434         -2458.559601121175          6553.868373540638           0.08445268309151288         -0.7835911268629566          -0.2939627226058771          1.073880662927351e-05        16140.00000011874         
21545.18712789878         -2505.511404775491          6536.062123976997           0.08509715905529447         -0.7814622830527458          -0.2995763844770389          1.074359205605058e-05        16200                     
21545.18782234322         -2552.334270761639          6517.919515694666           0.08574189811770339         -0.779293223016663           -0.3051746318114698          1.074757656116532e-05        16259.99999988126         
21545.18851678767         -2599.025789443403          6499.441482213093           0.08638685214100406         -0.7770840583455916          -0.3107571764993131          1.075075596301822e-05        16320.00000007683         
21545.18921123211         -2645.583557942125          6480.628974314255           0.08703197265276685         -0.7748349026944811          -0.3163237312382799          1.075312613463275e-05        16379.99999995809         
21545.18990567656         -2692.00518026005           6461.482959993649           0.08767721100593917         -0.7725458717765066          -0.3218740095484361          1.075468300365534e-05        16440.00000015367         
21545.190600121           -2738.288267403899          6442.004424410465           0.08832251826243009         -0.7702170833571231          -0.3274077257869483          1.075542255302153e-05        16500.00000003492         
21545.19129456544         -2784.430437507748          6422.19436983706            0.0889678452804219          -0.7678486572480131          -0.3329245951627866          1.075534082128904e-05        16559.99999991618         
21545.19198900989         -2830.429315955553          6402.053815607273           0.0896131426707143          -0.7654407153009298          -0.3384243337513836          1.075443390313735e-05        16620.00000011176         
21545.19268345433         -2876.282535503444          6381.583798064094           0.09025836076762062         -0.762993381401435           -0.3439066585092491          1.075269794953426e-05        16679.99999999302         
21545.19337789878         -2921.987736401614          6360.785370506346           0.09090344975993503         -0.7605067814625317          -0.3493712872885399          1.075012916845752e-05        16739.99999987427         
21545.19407234322         -2967.542566515505          6339.65960313438            0.0915483595454134          -0.7579810434181933          -0.354817938851583           1.074672382500585e-05        16800.00000006985         
21545.19476678767         -3012.94468144729           6318.207582995354           0.0921930398180848          -0.7554162972167877          -0.3602463328853525          1.074247824200958e-05        16859.99999995111         
21545.19546123211         -3058.191744656186          6296.430413926835           0.09283744005369954         -0.7528126748143988          -0.3656561900158992          1.073738880014163e-05        16920.00000014668         
21545.19615567656         -3103.281427578826          6274.32921650057            0.09348150952428114         -0.7501703101680441          -0.3710472318227319          1.073145193863922e-05        16980.00000002794         
21545.196850121           -3148.211409749172          6251.905127964332           0.09412519726902246         -0.7474893392287886          -0.3764191808531494          1.072466415552586e-05        17039.9999999092          
21545.19754456545         -3192.979378917837          6229.159302183776           0.09476845213794149         -0.7447698999347567          -0.3817717606365232          1.071702200783342e-05        17100.00000010477         
21545.19823900989         -3237.583031171293          6206.092909583007           0.09541122276277747         -0.7420121322040424          -0.3871046956985299          1.070852211221274e-05        17159.99999998603         
21545.19893345433         -3282.020071050094          6182.707137084333           0.09605345757154282         -0.7392161779275166          -0.3924177115753325          1.069916114532221e-05        17219.99999986729         
21545.19962789878         -3326.288211667503          6159.003188047151           0.09669510480307508         -0.7363821809615325          -0.3977105348277095          1.068893584388331e-05        17280.00000006286         
21545.20032234322         -3370.385174826719          6134.982282206242           0.0973361125215888          -0.7335102871205312          -0.4029828930551316          1.067784300534669e-05        17339.99999994412         
21545.20101678767         -3414.30869113846           6110.645655608736           0.09797642855846789         -0.7306006441695454          -0.408234514909785           1.066587948811426e-05        17400.0000001397          
21545.20171123211         -3458.056500137725          6085.99456055084            0.09861600058502518         -0.7276534018166021          -0.4134651301105408          1.065304221203878e-05        17460.00000002095         
21545.20240567655         -3501.62635039998           6061.030265513284           0.09925477608339861         -0.724668711705027           -0.4186744694568699          1.063932815842383e-05        17519.99999990221         
21545.203100121           -3545.015999657277          6035.754055095953           0.09989270236110315         -0.7216467274056475          -0.4238622648427018          1.062473437085654e-05        17580.00000009779         
21545.20379456544         -3588.223214913451          6010.167229952058           0.1005297265510308          -0.7185876044088975          -0.4290282492702275          1.060925795509648e-05        17639.99999997905         
21545.20448900989         -3631.245772559196          5984.27110672096            0.1011657956114504          -0.7154915001168232          -0.4341721568636453          1.059289607968639e-05        17699.9999998603          
21545.20518345433         -3674.081458486384          5958.067017960711           0.1018008563260082          -0.7123585738349895          -0.4392937228828506          1.057564597622962e-05        17760.00000005588         
21545.20587789878         -3716.728068202327          5931.556312079134           0.1024348553037271          -0.7091889867642894          -0.4443926837370638          1.055750493966778e-05        17819.99999993714         
21545.20657234322         -3759.183406942873          5904.740353264904           0.1030677390372148          -0.7059829019926559          -0.4494687769984033          1.053847032861377e-05        17880.00000013271         
21545.20726678767         -3801.445289785508          5877.620521417004           0.1036994538299041          -0.7027404844866753          -0.454521741415396           1.051853956574034e-05        17940.00000001397         
21545.20796123211         -3843.51154176204           5850.198212073941           0.1043299458106048          -0.6994619010831049          -0.4595513169264283          1.049771013805767e-05        17999.99999989523         
21545.20865567656         -3885.379997970304          5822.47483634192            0.1049591610208154          -0.6961473204802946          -0.4645572446731367          1.047597959713542e-05        18060.0000000908          
21545.209350121           -3927.04850368551           5794.451820822142           0.1055870452983072          -0.6927969132295115          -0.4695392670137347          1.045334555949129e-05        18119.99999997206         
21545.21004456544         -3968.51491447154           5766.13060753746            0.1062135443644365          -0.6894108517261698          -0.4744971275362792          1.042980570703511e-05        18179.99999985332         
21545.21073900989         -4009.777096291014          5737.512653858343           0.1068386038241442          -0.6859893102009657          -0.4794305710718727          1.040535778706886e-05        18240.00000004889         
21545.21143345433         -4050.832925615134          5708.599432427669           0.1074621690931963          -0.6825324647109173          -0.484339343707802           1.037999961284175e-05        18299.99999993015         
21545.21212789878         -4091.68028953328           5679.392431085114           0.108084185529151           -0.6790404931303107          -0.489223192800612           1.035372906366128e-05        18360.00000012573         
21545.21282234322         -4132.317085861403          5649.893152790552           0.1087045983003918          -0.6755135751415524          -0.4940818669891146          1.032654408522626e-05        18420.00000000698         
21545.21351678767         -4172.741223250516          5620.103115546692           0.1093233524879906          -0.6719518922259284          -0.4989151162073323          1.029844269007096e-05        18479.99999988824         
21545.21421123211         -4212.950621294207          5590.023852321086           0.1099403930566041          -0.6683556276542711          -0.503722691697373           1.026942295762057e-05        18540.00000008382         
21545.21490567656         -4252.9432106358            5559.656910967198           0.1105556648399215          -0.6647249664775332          -0.508504346022241           1.023948303452427e-05        18599.99999996508         
21545.215600121           -4292.716933074698          5529.003854144714           0.1111691125843208          -0.6610600955172706          -0.513259833078578           1.020862113498833e-05        18659.99999984633         
21545.21629456545         -4332.269741672673          5498.066259239218           0.1117806809052126          -0.6573612033560338          -0.5179889081093345          1.017683554099813e-05        18720.00000004191         
21545.21698900989         -4371.599600858928          5466.845718280994           0.1123903143306961          -0.6536284803276677          -0.5226913277163748          1.014412460254022e-05        18779.99999992317         
21545.21768345434         -4410.704486534989          5435.343837863184           0.1129979573161108          -0.6498621185075237          -0.5273668498730115          1.011048673799086e-05        18840.00000011874         
21545.21837789878         -4449.582386178954          5403.562239059014           0.1136035541712772          -0.6460623117025783          -0.5320152339364662          1.007592043411609e-05        18900                     
21545.21907234322         -4488.231298949046          5371.502557338506           0.1142070491769118          -0.6422292554414653          -0.5366362406602647          1.004042424662677e-05        18959.99999988126         
21545.21976678767         -4526.649235786521          5339.166442484246           0.1148083864682121          -0.6383631469644188          -0.5412296322065552          1.000399680017861e-05        19020.00000007683         
21545.22046123211         -4564.834219518176          5306.555558506574           0.1154075101367198          -0.634464185213127           -0.5457951721583576          9.966636788705241e-06        19079.99999995809         
21545.22115567656         -4602.784284958092          5273.671583557792           0.116004364201217           -0.6305325708204991          -0.5503326255317383          9.92834297564027e-06         19140.00000015367         
21545.221850121           -4640.497479008976          5240.516209846071           0.1165988925931742          -0.6265685061003446          -0.5548417587879113          9.889114194083781e-06        19200.00000003492         
21545.22254456544         -4677.97186076222           5207.091143548198           0.1171910391858546          -0.6225721950369666          -0.5593223398452654          9.848949347135427e-06        19259.99999991618         
21545.22323900989         -4715.205501598306          5173.398104721855           0.1177807477652095          -0.6185438432746678          -0.5637741380913157          9.807847408171977e-06        19320.00000011176         
21545.22393345433         -4752.196485285938          5139.438827217091           0.1183679621026386          -0.6144836581071726          -0.5681969243945821          9.765807420680783e-06        19379.99999999302         
21545.22462789878         -4788.942908080644          5105.215058587142           0.1189526258822298          -0.6103918484669624          -0.5725904711163877          9.722828498925917e-06        19439.99999987427         
21545.22532234322         -4825.44287882268           5070.728559998446           0.1195346827298636          -0.6062686249145278          -0.576954552122584           9.678909827892657e-06        19500.00000006985         
21545.22601678767         -4861.694519034587          5035.981106140127           0.1201140762568684          -0.602114199627536           -0.5812889427951962          9.634050663565041e-06        19559.99999995111         
21545.22671123211         -4897.695963017875          5000.974485132552           0.1206907499872614          -0.5979287863899152          -0.585593420043993           9.588250333092407e-06        19620.00000014668         
21545.22740567656         -4933.445357948891          4965.710498435365           0.1212646474596113          -0.5937126005808562          -0.589867762317975           9.54150823495592e-06         19680.00000002794         
21545.228100121           -4968.940863974392          4930.190960754931           0.1218357121397275          -0.5894658591637321          -0.5941117496167861          9.493823839246129e-06        19739.9999999092          
21545.22879456545         -5004.180654306081          4894.417699950689           0.1224038874643156          -0.5851887806749348          -0.5983251635020456          9.445196687718482e-06        19800.00000010477         
21545.22948900989         -5039.162915314897          4858.392556941311           0.1229691168700811          -0.5808815852126327          -0.6025077871085964          9.395626394126388e-06        19859.99999998603         
21545.23018345433         -5073.885846624093          4822.11738560989            0.1235313437646255          -0.576544494425446           -0.6066594051556776          9.345112644054687e-06        19919.99999986729         
21545.23087789878         -5108.347661202191          4785.594052708591           0.1240905115118949          -0.5721777315010423          -0.6107798039580106          9.293655195641293e-06        19980.00000006286         
21545.23157234322         -5142.54658545478           4748.824437762494           0.124646563504939           -0.5677815211546542          -0.6148687714368063          9.241253879133104e-06        20039.99999994412         
21545.23226678767         -5176.480859315896          4711.810432972969           0.1251994431077037          -0.5633560896175168          -0.6189260971306885          9.187908597552141e-06        20100.0000001397          
21545.23296123211         -5210.148736338771          4674.553943120292           0.1257490936550312          -0.5589016646252268          -0.6229515722065351          9.133619326362474e-06        20160.00000002095         
21545.23365567655         -5243.548483785416          4637.056885465514           0.1262954585399712          -0.5544184754060254          -0.6269449894702332          9.078386114136361e-06        20219.99999990221         
21545.234350121           -5276.678382716142          4599.321189652081           0.1268384811119176          -0.5499067526690032          -0.6309061433773527          9.022209082221178e-06        20280.00000009779         
21545.23504456544         -5309.536728077917          4561.348797606188           0.1273781047639204          -0.5453667285922285          -0.634834830043734           8.965088425127998e-06        20339.99999997905         
21545.23573900989         -5342.121828792151          4523.141663437011           0.1279142728599254          -0.5407986368108005          -0.6387308472559883          8.907024410642617e-06        20399.9999998603          
21545.23643345433         -5374.432007841766          4484.701753336296           0.1284469288220862          -0.5362027124048278          -0.6425939944819161          8.848017379881057e-06        20460.00000005588         
21545.23712789878         -5406.465602357581          4446.031045476906           0.1289760160871083          -0.5315791918873306          -0.6464240728808357          8.788067747456108e-06        20519.99999993714         
21545.23782234322         -5438.220963703759          4407.131529911072           0.129501478120801           -0.5269283131920709          -0.6502208853138249          8.727176001532833e-06        20580.00000013271         
21545.23851678767         -5469.696457562968          4368.005208468239           0.1300232583889738          -0.5222503156613083          -0.6539842363538784          8.665342704106127e-06        20640.00000001397         
21545.23921123211         -5500.890464020253          4328.654094651691           0.1305413004156435          -0.5175454400334831          -0.6577139322959719          8.602568490778673e-06        20699.99999989523         
21545.23990567656         -5531.801377646567          4289.080213535286           0.1310555477975868          -0.5128139284308287          -0.6614097811670434          8.538854071205026e-06        20760.0000000908          
21545.240600121           -5562.427607581427          4249.285601658863           0.1315659441170283          -0.5080560243469104          -0.6650715927358811          8.474200229036111e-06        20819.99999997206         
21545.24129456544         -5592.767577614752          4209.272306923813           0.132072433058056           -0.503271972634096           -0.6686991785229218          8.408607821919212e-06        20879.99999985332         
21545.24198900989         -5622.819726268004          4169.042388487316           0.1325749583047582          -0.4984620194909533          -0.6722923518099633          8.342077781775536e-06        20940.00000004889         
21545.24268345433         -5652.582506874809          4128.597916656756           0.1330734636576381          -0.4936264124495821          -0.6758509276497798          8.27461111468919e-06         20999.99999993015         
21545.24337789878         -5682.054387660173          4087.940972782788           0.133567892931751           -0.4887654003628729          -0.6793747228756528          8.206208901129219e-06        21060.00000012573         
21545.24407234322         -5711.233851819765          4047.073649152648           0.1340581900294637          -0.4838792333917014          -0.6828635561108056          8.136872295949615e-06        21120.00000000698         
21545.24476678767         -5740.119397597795          4005.998048882058           0.1345442989404546          -0.4789681629920525          -0.6863172477777471          8.066602528333799e-06        21179.99999988824         
21545.24546123211         -5768.709538364201          3964.716285807313           0.1350261636980576          -0.47403244190208            -0.6897356201075241          7.995400902183203e-06        21240.00000008382         
21545.24615567656         -5797.002802691539          3923.230484376196           0.1355037284374703          -0.4690723241290981          -0.6931184971488789          7.9232687957842e-06          21299.99999996508         
21545.246850121           -5824.997734430479          3881.542779538897           0.1359769373812014          -0.4640880649365084          -0.6964657047773134          7.850207662141173e-06        21359.99999984633         
21545.24754456545         -5852.692892784835          3839.655316638178           0.1364457348099677          -0.4590799208306623          -0.6997770707040618          7.776219028865494e-06        21420.00000004191         
21545.24823900989         -5880.086852385779          3797.570251298603           0.1369100651354529          -0.4540481495476585          -0.7030524244849646          7.701304498175521e-06        21479.99999992317         
21545.24893345434         -5907.178203365242          3755.28974931594            0.1373698728712043          -0.4489930100400779          -0.7062915975292519          7.625465747174154e-06        21540.00000011874         
21545.24962789878         -5933.965551428439          3712.81598654564            0.1378251025889767          -0.4439147624636547          -0.7094944231082269          7.54870452751577e-06         21600                     
21545.25032234322         -5960.447517925641          3670.151148790668           0.1382756989914924          -0.4388136681638863          -0.7126607363638582          7.471022665850313e-06        21659.99999988126         
21545.25101678767         -5986.622739923303          3627.29743168928            0.1387216069269925          -0.4336899896625818          -0.7157903743172719          7.392422063323689e-06        21720.00000007683         
21545.25171123211         -6012.489870274032          3584.257040601748           0.1391627713019261          -0.4285439906443486          -0.7188831758771491          7.312904696132883e-06        21779.99999995809         
21545.25240567656         -6038.0475776862            3541.032190497033           0.1395991371973651          -0.4233759359430208          -0.7219389818480257          7.232472615081864e-06        21840.00000015367         
21545.253100121           -6063.294546792167          3497.625105838873           0.1400306497671409          -0.418186091528027           -0.7249576349384949          7.151127945914659e-06        21900.00000003492         
21545.25379456544         -6088.229478216381          3454.038020470878           0.140457254339708           -0.4129747244906996          -0.7279389797693099          7.068872889037792e-06        21959.99999991618         
21545.25448900989         -6112.851088641852          3410.273177502211           0.1408788963599363          -0.4077421030305268          -0.7308828628813917          6.985709719686817e-06        22020.00000011176         
21545.25518345433         -6137.158110876742          3366.332829191408           0.1412955213891109          -0.4024884964413469          -0.733789132743734           6.901640787870811e-06        22079.99999999302         
21545.25587789878         -6161.149293919036          3322.219236831123           0.1417070751776919          -0.3972141750974864          -0.7366576397612116          6.81666851831686e-06         22139.99999987427         
21545.25657234322         -6184.823403021437          3277.934670631308           0.1421135035925545          -0.3919194104398422          -0.7394882362822883          6.730795410470058e-06        22200.00000006985         
21545.25726678767         -6208.179219754704          3233.481409602507           0.1425147526606452          -0.3866044749619084          -0.7422807766066245          6.644024038438001e-06        22259.99999995111         
21545.25796123211         -6231.215542070451          3188.861741438566           0.1429107685689814          -0.3812696421957496          -0.7450351169925838          6.55635705099078e-06         22320.00000014668         
21545.25865567656         -6253.931184362911          3144.077962398995           0.1433014976500999          -0.3759151866979197          -0.7477511156646409          6.467797171560985e-06        22380.00000002794         
21545.259350121           -6276.324977530225          3099.132377190457           0.1436868864257121          -0.3705413840353285          -0.7504286328206848          6.378347198021661e-06        22439.9999999092          
21545.26004456545         -6298.395769034454          3054.027298848552           0.1440668815776007          -0.365148510771056           -0.753067530639225           6.288010002741817e-06        22500.00000010477         
21545.26073900989         -6320.142422960955          3008.765048618545           0.1444414299476193          -0.3597368444501148          -0.7556676732864896          6.19678853269745e-06         22559.99999998603         
21545.26143345433         -6341.563820076932          2963.34795583575            0.1448104785667965          -0.3543066635851621          -0.7582289269234274          6.104685808971944e-06        22619.99999986729         
21545.26212789878         -6362.658857889008          2917.778357806033           0.1451739746844396          -0.3488582476421624          -0.7607511597126031          6.011704927200157e-06        22680.00000006286         
21545.26282234322         -6383.426450699917          2872.058599685086           0.1455318656662712          -0.3433918770259998          -0.7632342418249901          5.917849057179847e-06        22739.99999994412         
21545.26351678767         -6403.865529664617          2826.191034358169           0.1458840991253965          -0.3379078330660426          -0.7656780454466616          5.823121442760648e-06        22800.0000001397          
21545.26421123211         -6423.975042845181          2780.17802231852            0.1462306228640955          -0.3324063980016599          -0.7680824447853755          5.72752540189958e-06         22860.00000002095         
21545.26490567655         -6443.753955264867          2734.021931546216           0.1465713848738233          -0.3268878549676922          -0.770447316077057           5.631064326661051e-06        22919.99999990221         
21545.265600121           -6463.201248961617          2687.72513738618            0.1469063333643135          -0.3213524879798733          -0.7727725375921762          5.533741682828275e-06        22980.00000009779         
21545.26629456544         -6482.315923040442          2641.290022425819           0.1472354167199228          -0.3158005819202094          -0.7750579896420209          5.435561010069812e-06        23039.99999997905         
21545.26698900989         -6501.096993724757          2594.71897637262            0.1475585835869424          -0.3102324225223123          -0.7773035545848628          5.336525921606494e-06        23099.9999998603          
21545.26768345433         -6519.543494407204          2548.014395930921           0.1478757828153903          -0.3046482963566884          -0.7795091168320212          5.236640104322454e-06        23160.00000005588         
21545.26837789878         -6537.65447569947           2501.178684678685           0.1481869634590112          -0.2990484908159851          -0.7816745628538185          5.135907318543076e-06        23219.99999993714         
21545.26907234322         -6555.42900548107           2454.214252943639           0.1484920748334844          -0.2934332941001943          -0.7837997811854313          5.034331397868463e-06        23280.00000013271         
21545.26976678767         -6572.866168947367          2407.123517679516           0.148791066443664           -0.2878029952018142          -0.7858846624326324          4.931916249117929e-06        23340.00000001397         
21545.27046123211         -6589.965068656544          2359.908902341209           0.1490838880708907          -0.2821578838909708          -0.7879290992774304          4.82866585210795e-06         23399.99999989523         
21545.27115567656         -6606.724824576173          2312.572836760373           0.1493704897293355          -0.2764982507004985          -0.789932986483599           4.724584259707676e-06        23460.0000000908          
21545.271850121           -6623.14457412815           2265.117757020285           0.1496508216514485          -0.2708243869109815          -0.7918962209020991          4.619675597394846e-06        23519.99999997206         
21545.27254456544         -6639.22347223328           2217.546105330402           0.149924834331614           -0.2651365845357572          -0.7938187014763957          4.513944063477826e-06        23579.99999985332         
21545.27323900989         -6654.960691354878          2169.860329900577           0.1501924785552546          -0.2594351363058807          -0.7957003292476647          4.407393928540504e-06        23640.00000004889         
21545.27393345433         -6670.355421541142          2122.06288481527            0.1504537053260719          -0.2537203356550532          -0.7975410073598921          4.300029535608818e-06        23699.99999993015         
21545.27462789878         -6685.406870467064          2074.156229906948           0.1507084659097018          -0.2479924767045137          -0.7993406410648672          4.191855299762182e-06        23760.00000012573         
21545.27532234322         -6700.114263475116          2026.142830629775           0.1509567118482664          -0.2422518542478952          -0.801099137727063           4.082875708188993e-06        23820.00000000698         
21545.27601678767         -6714.476843615237          1978.025157932367           0.1511983949749265          -0.2364987637360462          -0.8028164068284108          3.973095319742548e-06        23879.99999988824         
21545.27671123211         -6728.493871683779          1929.805688130902           0.1514334673702251          -0.2307335012618179          -0.8044923599729655          3.862518765052059e-06        23940.00000008382         
21545.27740567656         -6742.164626261394          1881.486902781529           0.1516618814057438          -0.2249563635448196          -0.8061269108914598          3.751150745967546e-06        23999.99999996508         
21545.278100121           -6755.488403750525          1833.071288552601           0.1518835897295503          -0.2191676479161397          -0.8077199754457515          3.638996035837394e-06        24059.99999984633         
21545.27879456545         -6768.46451841126           1784.561337096791           0.1520985452807508          -0.2133676523030368          -0.8092714716331575          3.526059478897725e-06        24120.00000004191         
21545.27948900989         -6781.092302396952          1735.959544922691           0.1523067013185937          -0.2075566752135993          -0.8107813195906808          3.412345990216892e-06        24179.99999992317         
21545.28018345434         -6793.371105788508          1687.268413266342           0.1525080113642616          -0.201735015721375           -0.8122494415991272          3.297860555639964e-06        24240.00000011874         
21545.28087789878         -6805.300296627625          1638.490447962598           0.1527024292590795          -0.1959029734499718          -0.8136757620871078          3.182608231344641e-06        24300                     
21545.28157234322         -6816.879260949732          1589.62815931614            0.1528899091208586          -0.1900608485576293          -0.8150602076349356          3.066594143730228e-06        24359.99999988126         
21545.28226678767         -6828.107402815309          1540.684061971959           0.1530704054166563          -0.1842089417217643          -0.8164027069784091          2.949823489195591e-06        24420.00000007683         
