DefaultSC.A1ModJulian     DefaultSC.EarthMJ2000Eq.X   DefaultSC.EarthMJ2000Eq.Y   DefaultSC.EarthMJ2000Eq.Z   DefaultSC.EarthMJ2000Eq.VX   DefaultSC.EarthMJ2000Eq.VY   DefaultSC.EarthMJ2000Eq.VZ   DefaultSC.ElapsedSecs     
21545.06421123211         6757.390729116656           -0.07381794518367722        -1825.586105925511          1.970487903850517            -6.034762507666685e-05       7.283941763484171            5579.99999995809          
21545.06490567656         6861.392181985402           -0.07743938355326628        -1385.02380311148           1.495006702112311            -6.033931568800001e-05       7.396331308326984            5640.000000153668         
21545.065600121           6936.665230256825           -0.08105582202701274        -938.6472323245711          1.013211304503793            -6.01889607656757e-05        7.477681128288808            5700.000000034925         
21545.06629456544         6982.891922209985           -0.08466017251889599        -488.3299596723772          0.5271357428514941           -5.994421728921988e-05       7.527640857654071            5759.999999916181         
21545.06698900989         6999.876980681365           -0.08824815323557453        -35.96252683929536          0.03883358418162708          -5.965058133398261e-05       7.545995260802226            5820.000000111759         
21545.06768345433         6987.548694381635           -0.09181808962177887        416.5556947256612           -0.4496314475304219          -5.934909129047909e-05       7.53266537838629             5879.999999993015         
21545.06837789878         6945.959243907156           -0.09537058141008392        867.3246965499495           -0.9361949248397927          -5.907417680182796e-05       7.487708943836685            5939.999999874271         
21545.06907234322         6875.284460063933           -0.0989080472206839         1314.452028827988           -1.418801174352175           -5.885174237356714e-05       7.41132006508808             6000.000000069849         
21545.06976678767         6775.823016403581           -0.1024341632557172         1756.060955051966           -1.895412666990351           -5.869756611704604e-05       7.303828175650963            6059.999999951106         
21545.07046123211         6647.995062114795           -0.1059532171244341         2190.298522096091           -2.364019271080088           -5.861608235406691e-05       7.165696268274383            6120.000000146683         
21545.07115567656         6492.340305532422           -0.1094694015365081         2615.343503327617           -2.822647301129731           -5.859960231132249e-05       6.997518433214045            6180.00000002794          
21545.071850121           6309.515562435675           -0.1129860753590946         3029.414173887324           -3.269368299330468           -5.862801028368071e-05       6.80001673128084             6239.999999909196         
21545.07254456545         6100.291786929815           -0.1165050212287233         3430.775879317036           -3.702307492179445           -5.866895423305065e-05       6.574037439168113            6300.000000104774         
21545.07323900989         5865.550605973562           -0.1200257294804443         3817.74836115575            -4.119651871055642           -5.867853072972735e-05       6.320546710835976            6359.99999998603          
21545.07393345433         5606.280381470033           -0.1235447375548833         4188.712805911053           -4.519657852851377           -5.8602444457999e-05         6.040625703796523            6419.999999867287         
21545.07462789878         5323.571826238895           -0.1270550523052366         4542.118586861719           -4.900658484644606           -5.837760415686861e-05       5.735465222864653            6480.000000062864         
21545.07532234322         5018.61320210234            -0.1305456798041144         4876.489671377341           -5.261070164629247           -5.793409941982675e-05       5.406359936230929            6539.999999944121         
21545.07601678767         4692.685129734904           -0.1340012834526443         5190.430669764353           -5.599398859831406           -5.719748773201783e-05       5.054702219542238            6600.000000139698         
21545.07671123211         4347.155040850346           -0.1374019865655292         5482.632504977688           -5.914245809253733           -5.609130861916305e-05       4.681975683062096            6660.000000020955         
21545.07740567655         3983.471303747794           -0.1407233303399309         5751.877685788616           -6.204312708741375           -5.453973301062019e-05       4.289748434997579            6719.999999902211         
21545.078100121           3603.157053249443           -0.1439363924002074         5997.045169093462           -6.4684063808017             -5.247024982806925e-05       3.879666130847966            6780.000000097789         
21545.07879456544         3207.803755682818           -0.1470080651750632         6217.114799914777           -6.705442938616209           -4.981629074495654e-05       3.453444854321263            6839.999999979045         
21545.07948900989         2799.064538853632           -0.1499014874659275         6411.171320227899           -6.914451458373115           -4.651969598893778e-05       3.012863870191157            6899.999999860302         
