DefaultSC.A1ModJulian     DefaultSC.EarthMJ2000Eq.X   DefaultSC.EarthMJ2000Eq.Y   DefaultSC.EarthMJ2000Eq.Z   DefaultSC.EarthMJ2000Eq.VX   DefaultSC.EarthMJ2000Eq.VY   DefaultSC.EarthMJ2000Eq.VZ   DefaultSC.ElapsedSecs     
21545.03643345433         -6714.730711547501          -1977.979706261812          0.0005896072758160029       2.132278378616186            -7.238528684225603           -4.772304870709615e-07       3179.999999993015         
21545.03712789878         -6572.842352454732          -2407.852607765226          0.0005592011939344963       2.595684594633873            -7.085572130294793           -5.362412996862278e-07       3239.999999874271         
21545.03782234322         -6403.465698448828          -2827.655627436045          0.0005252693288247917       3.048235411800237            -6.902982986254377           -5.947014876138548e-07       3300.000000069849         
21545.03851678767         -6207.309098870966          -3235.633105857028          0.0004878546846437028       3.488038215341422            -6.691524855725684           -6.52278099067672e-07        3359.999999951106         
21545.03921123211         -5985.192899604729          -3630.078839069344          0.0004470203555187167       3.913253703561291            -6.45208207561685            -7.086347286479072e-07       3420.000000146683         
21545.03990567656         -5738.046012329411          -4009.343214107933          0.0004028496767404529       4.322103580039501            -6.185656017798748           -7.63433392657658e-07        3480.00000002794          
21545.040600121           -5466.902029736746          -4371.840107871053          0.0003554462621414625       4.712877990708772            -5.893360901318266           -8.163364456771887e-07       3539.999999909196         
21545.04129456545         -5172.894902957115          -4716.053520471532          0.0003049339255248506       5.083942674706603            -5.576419132661253           -8.670085270308948e-07       3600.000000104774         
21545.04198900989         -4857.25419927232           -5040.543915327654          0.0002514564847111127       5.433745799093507            -5.236156193551655           -9.151185250529684e-07       3659.99999998603          
21545.04268345433         -4521.299959947401          -5343.95423947795           0.0001951774474936041       5.760824448851817            -4.873995097666011           -9.603415471316723e-07       3719.999999867287         
21545.04337789878         -4166.437179686513          -5625.015598941529          0.0001362795795349851       6.063810745020714            -4.491450439445853           -1.002360882892828e-06       3780.000000062864         
21545.04407234322         -3794.149930800392          -5882.552565388223          7.496435498356981e-05       6.341437565378397            -4.090122059896871           -1.040869948290844e-06       3839.999999944121         
21545.04476678767         -3405.995156658973          -6115.488091924703          1.145129132219462e-05       6.592543843744622            -3.671688355865941           -1.075574198383159e-06       3900.000000139698         
21545.04546123211         -3003.596160385902          -6322.84801743759           -5.402282928642168e-05      6.816079425739309            -3.237899260778565           -1.106192995973755e-06       3960.000000020955         
21545.04615567655         -2588.63581602636           -6503.765140655296          -0.0001212048491687406      7.011109460688186            -2.790568926193571           -1.132461424805442e-06       4019.999999902211         
21545.046850121           -2162.849530580324          -6657.482846889939          -0.000189826231133491       7.176818311306626            -2.331568134783421           -1.154132035295754e-06       4080.000000097789         
21545.04754456544         -1728.017986335405          -6783.358272291556          -0.0002596041569058409      7.312512964809984            -1.862816476471907           -1.170976511653208e-06       4139.999999979045         
21545.04823900989         -1285.959693852241          -6880.864992381078          -0.0003302427229667613      7.417625931184187            -1.386274320451631           -1.182787249894296e-06       4199.999999860302         
21545.04893345433         -838.5233867473173          -6949.595223618246          -0.0004014342281506707      7.491717616495579            -0.9039346166573382          -1.189378836825019e-06       4260.000000055879         
21545.04962789878         -387.5802900797043          -6989.261528797279          -0.0004728605467593599      7.534478161314808            -0.4178145609844113          -1.19058942007027e-06        4319.999999937136         
21545.05032234322         64.98370532320911           -6999.698019138285          -0.0005441945804162099      7.545728736566991            0.07005284088851277          -1.186281961424159e-06       4380.000000132713         
21545.05101678767         517.2759298726122           -6980.861048047394          -0.0006151017814046841      7.525422291389788            0.5576272757899444           -1.176345364998822e-06       4440.00000001397          
21545.05171123211         967.4048505729778           -6932.829393644603          -0.0006852417397734433      7.473643749873116            1.042869655899898            -1.160695473600409e-06       4499.999999895226         
21545.05240567656         1413.487981621297           -6855.803929296414          -0.0007542698261187809      7.390609655859365            1.523750646461674            -1.139275927308952e-06       4560.000000090804         
21545.053100121           1853.659757167562           -6750.106783531663          -0.000821838881605898       7.276667267291375            1.998259152696337            -1.112058878722388e-06       4619.99999997206          
21545.05379456544         2286.079333311556           -6616.179992854396          -0.0008876009465013974      7.132293103897632            2.464410730426193            -1.079045560794e-06          4679.999999853317         
21545.05448900989         2708.93828670709            -6454.58365308846           -0.000951209018268847       6.958090954290406            2.920255885232987            -1.040266703931693e-06       4740.000000048894         
21545.05518345433         3120.468177577327           -6265.993576985643          -0.001012318830105155       6.754789350813255            3.363888225443104            -9.957827999446211e-07       4799.999999930151         
21545.05587789878         3518.947945511988           -6051.198467894063          -0.001070590640663487       6.523238522700153            3.793452434843728            -9.456842107452497e-07       4860.000000125729         
21545.05657234322         3902.711107116682           -5811.096621307297          -0.001125691025636852       6.264406840290105            4.207152031788162            -8.900911216563684e-07       4920.000000006985         
21545.05726678767         4270.152725413359           -5546.692168089185          -0.001177294661875184       5.979376765169282            4.603256882242142            -8.291533393006519e-07       4979.999999888241         
21545.05796123211         4619.736121845494           -5259.090875085867          -0.001225086094727493       5.66934032317872             4.980110435352222            -7.630499347525109e-07       5040.000000083819         
21545.05865567656         4949.999302818183           -4949.495520687625          -0.001268761479378641       5.335594119220725            5.336136651277992            -6.919887339403759e-07       5099.999999965075         
21545.059350121           5259.561073897132           -4619.200864680571          -0.00130803028709052        4.979533914712992            5.669846592316905            -6.162056577966187e-07       5159.999999846332         
21545.06004456545         5547.126816096868           -4269.588233424832          -0.001342616967413553       4.602648790368176            5.97984464975869             -5.3596391510258e-07         5220.00000004191          
21545.06073900989         5811.493900101581           -3902.119743004586          -0.001372262557659131       4.206514918710492            6.264834380429741            -4.51553052364188e-07        5279.999999923166         
21545.06143345434         6051.556715776256           -3518.332184509137          -0.001396726231170722       3.792788972372719            6.523623928519989            -3.632878646822406e-07       5340.000000118744         
21545.06212789878         6266.311295934563           -3119.83059701724           -0.001415786776220788       3.363201195739856            6.755131010019107            -2.715071733402421e-07       5400                      
21545.06282234322         6454.859515026788           -2708.281555162786          -0.001429243997696241       2.919548168913372            6.958387438917762            -1.765724754841376e-07       5459.999999881256         
21545.06351678767         6616.412845188729           -2285.406199353593          -0.001436920034083003       2.463685294256502            7.132543176245822            -7.886647216250935e-08       5520.000000076834         
21545.06421123211         6750.29565394355            -1852.973037791211          -0.001438660582653569       1.997519036941095            7.27686988501463             2.120851844015573e-08        5579.99999995809          
21545.06490567656         6855.948029765384           -1412.790550394006          -0.001434336026185082       1.522998951945223            7.390763976196479            1.232322553235068e-07        5640.000000153668         
21545.065600121           6932.928123687838           -966.6996255542508          -0.001423842454974925       1.042109530843835            7.473749133002648            2.267683691336744e-07        5700.000000034925         
21545.06629456544         6980.913997164477           -516.5658613590143          -0.001407102578389697       0.5568619024884338           7.525478302902802            3.313662485506563e-07        5759.999999916181         
21545.06698900989         6999.704968453147           -64.27176347157399          -0.001384066520677657       0.06928542228290636          7.545735149054217            4.365630103694796e-07        5820.000000111759         
21545.06768345433         6989.222451893113           388.291127697758            -0.001354712496283006       -0.4185808147712561          7.534434955069801            5.418855445559727e-07        5879.999999993015         
21545.06837789878         6949.51028656475            839.230147606678            -0.001319047360429738       -0.9046965017680926          7.491624979339834            6.468526253547167e-07        5939.999999874271         
21545.06907234322         6880.734552956866           1286.659422899001           -0.001277107031287773       -1.387028652665756           7.417484257424177            7.509770792236713e-07        6000.000000069849         
21545.06976678767         6783.182878407943           1728.70775832327            -0.001228956780592174       -1.863560104446091           7.312322853339771            8.537680002117393e-07        6059.999999951106         
21545.07046123211         6657.263234225564           2163.526462267964           -0.001174691390155985       -2.332297953108446           7.17658056287299             9.547330031820139e-07        6120.000000146683         
21545.07115567656         6503.502229514087           2589.297078186029           -0.001114435172298078       -2.791281888217315           7.010825074338045            1.053380505119922e-06        6180.00000002794          
21545.071850121           6322.542908845586           3004.238989574923           -0.001048341852795453       -3.238592391147322           6.815749594471749            1.14922202469546e-06         6239.999999909196         
21545.07254456545         6115.142062983963           3406.616866707093           -0.0009765943155609141      -3.672358762738789           6.592169949391952            1.24177449019675e-06         6300.000000104774         
21545.07323900989         5882.167063908776           3794.747923967519           -0.0008994042088464715      -4.090766946790239           6.341021172742405            1.330562545734223e-06        6359.99999998603          
21545.07393345433         5624.592237374752           4167.008957446971           -0.0008170114133724446      -4.492067116667778           6.06335359529181             1.415120845854674e-06        6419.999999867287         
21545.07462789878         5343.494788177168           4521.843133358547           -0.0007296833733814431      -4.874580993301777           5.760328452339976            1.494996328428297e-06        6480.000000062864         
21545.07532234322         5040.050295163978           4857.766498887108           -0.0006377142922125405      -5.236708863964463           5.433213027300984            1.569750456120597e-06        6539.999999944121         
21545.07601678767         4715.527794835058           5173.374188242059           -0.000541424194584066       -5.576936272473394           5.083375351773305            1.638961416318341e-06        6600.000000139698         
21545.07671123211         4371.284474089615           5467.346297958566           -0.0004411578583651712      -5.893840352839846           4.712278484262056            1.70222626997343e-06         6660.000000020955         
21545.07740567655         4008.759994317505           5738.453406875617           -0.0003372836191913226      -6.186095779872396           4.32147439148103             1.759163039722314e-06        6719.999999902211         
21545.078100121           3629.47047057202            5985.561717705365           -0.0002301920518508077      -6.452480311848059           3.912597457824531            1.809412727820435e-06        6780.000000097789         
21545.07879456544         3235.002131004366           6207.637798690788           -0.0001202945329279668      -6.69187990206955            3.48735765015439             1.852641254831331e-06        6839.999999979045         
21545.07948900989         2827.004683077211           6403.752905521297           -8.021689732731619e-06      -6.903293357930459           3.047533366489349            1.888541309901993e-06        6899.999999860302         
21545.08018345433         2407.1844143011             6573.086865431393           0.0001061782589203972       -7.085836528002827           2.594963998506113            1.916834104088887e-06        6960.000000055879         
21545.08087789878         1977.29705634777            6714.931507238612           0.0002218412640128318       -7.238745999635825           2.131542238958455            1.937271018309911e-06        7019.999999937136         
21545.08157234322         1539.140442384037           6828.693622976033           0.0003384893031356692       -7.361382291601695           1.659206166187587            1.949635137859895e-06        7080.000000132713         
21545.08226678767         1094.546988334679           6913.897448733671           0.0004556323257755582       -7.453232528437305           1.179931138829245            1.95374266567616e-06         7140.00000001397          
21545.08296123211         645.3760295190381           6970.186654333908           0.0005727702795778888       -7.513912585297641           0.6957215346166861           1.949444207171436e-06        7199.999999895226         
21545.08365567656         193.5060447108819           6997.325833520362           0.0006893952096700789       -7.543168694352318           0.2086023678306161           1.93662591959437e-06         7260.000000090804         
21545.084350121           -259.1731998582182          6995.201488428579           0.0008049934227219707       -7.54087850600847            -0.2793891795456131          1.915210519536652e-06        7319.99999997206          
21545.08504456544         -710.7685536970323          6963.822504222005           0.0009190477070407417       -7.507051600523578           -0.7662122775465847          1.885158142263652e-06        7379.999999853317         
21545.08573900989         -1159.391399402078          6903.320111908927           0.001031039599658218        -7.441829447870664           -1.2498309831898             1.846467047944932e-06        7440.000000048894         
21545.08643345433         -1603.165551042986          6813.947339496645           0.001140451691050554        -7.345484816025867           -1.728222754990314           1.799174168998022e-06        7499.999999930151         
21545.08712789878         -2040.235100553965          6696.077953778938           0.001246769957830724        -7.218420630155322           -2.199386911416217           1.743355494495102e-06        7560.000000125729         
21545.08782234322         -2468.772179317072          6550.204897183145           0.001349486113511592        -7.061168287474677           -2.661352997911036           1.679126287480228e-06        7620.000000006985         
21545.08851678767         -2886.984602477827          6376.938226214876           0.001448099967218166        -6.874385434830975           -3.112189027491955           1.606641132126268e-06        7679.999999888241         
21545.08921123211         -3293.123364024276          6177.002560122627           0.001542121780033462        -6.658853218303426           -3.550009560461878           1.526093807255675e-06        7740.000000083819         
21545.08990567656         -3685.489951284813          5951.234050452917           0.001631074608513759        -6.415473016327499           -3.972983589446646           1.437716984849792e-06        7799.999999965075         
21545.090600121           -4062.443448255451          5700.576884170025           0.001714496624814244        -6.145262670006391           -4.379342196783162           1.341781751682209e-06        7859.999999846332         
21545.09129456545         -4422.407398050402          5426.079334965065           0.001791943402769968        -5.849352226376409           -4.767385952236574           1.238596952756212e-06        7920.00000004191          
21545.09198900989         -4763.876395777299          5128.889379268462           0.001862990159259959        -5.528979212429292           -5.135492020110864           1.128508357366522e-06        7979.999999923166         
21545.09268345434         -5085.422384265813          4810.249895300243           0.001927233940198607        -5.185483459656474           -5.482120946032642           1.011897647395715e-06        8040.000000118744         
21545.09337789878         -5385.700626321126          4471.493465236153           0.001984295740535049        -4.820301500759559           -5.805823095027716           8.891812295785347e-07        8100                      
21545.09407234322         -5663.45532852654           4114.036802227274           0.002033822547751478        -4.434960561960085           -6.105244713968267           7.608088735919952e-07        8159.999999881256         
21545.09476678767         -5917.524893076666          3739.374825579566           0.00207548929849303         -4.031072176032438           -6.379133593039286           6.272621788963602e-07        8220.000000076834         
21545.09546123211         -6146.846775678243          3349.074408871081           0.00210900073815528         -3.610325442769459           -6.626344302549672           4.890528737916437e-07        8279.99999995809          
21545.09615567656         -6350.461929202962          2944.767827152217           0.00213409317348983         -3.174479965064445           -6.845842983189062           3.467209511176011e-07        8340.000000153668         
21545.096850121           -6527.518814508998          2528.145930632792           0.002150536108581459        -2.725358490149436           -7.03671166969866            2.008326458768068e-07        8400.000000034925         
21545.09754456544         -6677.276961657971          2100.951073403472           0.002158133754888752        -2.264839286762531           -7.198152129875219           5.197826081220668e-08        8459.999999916181         
21545.09823900989         -6799.110066634184          1664.969826763497           0.002156726406432422        -1.794848290121127           -7.329489202853809           -9.923015301517574e-08       8520.000000111759         
21545.09893345433         -6892.508610615419          1222.025507627432           0.002146191671657361        -1.317351047548955           -7.430173622708589           -2.521612529743946e-07       8579.999999993015         
21545.09962789878         -6957.081990841147          773.9705532570123           0.002126445553987437        -0.8343444984384537          -7.49978431556277            -4.061669901715087e-07       8639.999999874271         
21545.10032234322         -6992.56015416639           322.6787742068702           0.00209744337364197         -0.3478486229229292          -7.538030160600282           -5.605853137554669e-07       8700.000000069849         
21545.10101678767         -6998.794726469167          -129.962482117678           0.002059180523880136        0.1401020058177889           -7.544751207613225           -7.147429838766171e-07       8759.999999951106         
21545.10171123211         -6975.759633187668          -582.0602245187124          0.002011693055489059        0.627466730291232            -7.519919345991585           -8.679584819930535e-07       8820.000000146683         
21545.10240567656         -6923.551208391385          -1031.723734670689          0.001955058084032174        1.11220734288313             -7.463638422355452           -1.019545006480464e-06       8880.00000002794          
21545.103100121           -6842.387791929282          -1477.0724742845            0.001889394015121397        1.59229660981576             -7.376143806335504           -1.168813540686903e-06       8939.999999909196         
21545.10379456545         -6732.60881633895           -1916.243949702382          0.001814860583770477        2.065726749226712            -7.257801406315195           -1.315075979850475e-06       9000.000000104774         
21545.10448900989         -6594.673387334549          -2347.401501033326          0.001731658704723331        2.530517827912364            -7.109106139248304           -1.457648302579931e-06       9059.99999998603          
21545.10518345433         -6429.158363809167          -2768.741983254043          0.001640030131525905        2.984726041620028            -6.930679860948564           -1.595853772061778e-06       9119.999999867287         
21545.10587789878         -6236.755945380381          -3178.503307152215          0.001540256923022046        3.426451844259234            -6.723268765504472           -1.729026151428511e-06       9180.000000062864         
21545.10657234322         -6018.270777567331          -3574.97180857474           0.001432660716896482        3.853847892034013            -6.487740264692755           -1.856512917472334e-06       9239.999999944121         
21545.10726678767         -5774.616586704987          -3956.489415161599          0.001317601810854068        4.265126769271596            -6.225079360438885           -1.977678456310079e-06       9300.000000139698         
21545.10796123211         -5506.8123586681            -4321.460580592784          0.001195478053009456        4.658568463635553            -5.936384525493454           -2.091907224585201e-06       9360.000000020955         
21545.10865567655         -5215.97807738528           -4668.358957347898          0.001066723544064449        5.0325275594592              -5.6228631095503             -2.198606859236107e-06       9419.999999902211         
21545.109350121           -4903.330040964721          -4995.733780071526          0.000931807154854218        5.385440119113693            -5.285826290017372           -2.297211219267311e-06       9480.000000097789         
21545.11004456544         -4570.175775019808          -5302.215932847713          0.0007912308638516848       5.715830223629774            -4.926683588556035           -2.387183342620694e-06       9539.999999979045         
21545.11073900989         -4217.908564467444          -5586.523675008767          0.0006455279202153638       6.022316145217112            -4.546936976321057           -2.468018301787034e-06       9599.999999860302         
21545.11143345433         -3848.001626667728          -5847.468001531651          0.0004952608389545085       6.303616125864642            -4.148174592554025           -2.539245941607011e-06       9660.000000055879         
21545.11212789878         -3462.001950273689          -6083.957615603475          0.0003410192357391098       6.558553737852878            -3.732064102800433           -2.600433484040572e-06       9719.999999937136         
21545.11282234322         -3061.523825557957          -6295.003492559574          0.0001834175098145909       6.786062803757817            -3.300345724528201           -2.65118798413348e-06        9780.000000132713         
21545.11351678767         -2648.242093273651          -6479.723016106694          2.309238438051899e-05       6.985191855368635            -2.854824949316737           -2.691158622855161e-06       9840.00000001397          
21545.11421123211         -2223.885140283955          -6637.343669532595          -0.0001392996853673086      7.15510811286997             -2.397364992054904           -2.72003882327011e-06        9899.999999895226         
21545.11490567656         -1790.227671254025          -6767.206266464685          -0.0003030852255246746      7.295100967646351            -1.929878998728196           -2.73756817662029e-06        9960.000000090804         
21545.115600121           -1349.083286635405          -6868.767707665995          -0.0004675765663540669      7.40458495414258             -1.454322045385126           -2.74353416730247e-06        10019.99999997206         
21545.11629456544         -902.2968979832964          -6941.603252339123          -0.0006320747623266993      7.483102198351185            -0.9726829617462803          -2.737773685032639e-06       10079.99999985332         
21545.11698900989         -451.7370123273009          -6985.40829443934           -0.0007958725962868465      7.530324332687277            -0.4869760136527496          -2.720174315324011e-06       10140.00000004889         
21545.11768345433         0.7120821361164928          -6999.999636568175          -0.0009582576541709147      7.546053869243184            0.0007675208590337233        -2.690675399457066e-06       10199.99999993015         
21545.11837789878         453.1581963485813           -6985.316256120224          -0.001118515456232251       7.530225025680742            0.4885078466243915           -2.649268857022101e-06       10260.00000012573         
21545.11907234322         903.7091537353612           -6941.419560479382          -0.001275932630345588       7.482904000308575            0.9742051820304619           -2.595999765146071e-06       10320.00000000698         
21545.11976678767         1350.480703496612           -6868.493130197686          -0.001429800112648926       7.404288695195566            1.455828289631647            -2.530966689882212e-06       10379.99999988824         
21545.12046123211         1791.604400749747           -6766.841951231328          -0.001579416360556283       7.294707888480259            1.931362971023481            -2.454321766787649e-06       10440.00000008382         
21545.12115567656         2225.235420567084           -6636.891139445275          -0.001724090563031636       7.154619859339643            2.398820490447808            -2.366270528865363e-06       10499.99999996508         
21545.121850121           2649.560273229541           -6479.184162721343          -0.001863145832947967       6.984610471369837            2.856245891900624            -2.267071481504788e-06       10559.99999984633         
21545.12254456545         3062.804388430336           -6294.380568105626          -0.001995922366370215       6.785390722396138            3.301726174959685            -2.157035425298027e-06       10620.00000004191         
21545.12323900989         3463.239536710892           -6083.253223501174          -0.002121780553702682       6.55779377096129             3.733398295140248            -2.036524529162958e-06       10679.99999992317         
21545.12393345434         3849.19105709191            -5846.685085441987          -0.002240104027812775       6.302771451929217            4.149456955321484            -1.905951157139137e-06       10740.00000011874         
21545.12462789878         4219.044860673236           -5585.665506466286          -0.002350302634495519       6.021390295777812            4.548162155660169            -1.765776453856853e-06       10800                     
21545.12532234322         4571.254180913093           -5301.286097532402          -0.002451815310969418       5.714827068229748            4.927846470418566            -1.616508694533792e-06       10859.99999988126         
21545.12601678767         4904.346042356783           -4994.736162781409          -0.002544112858479234       5.384363848875899            5.286922021275659            -1.458701406483362e-06       10920.00000007683         
21545.12671123211         5216.927420762446           -4667.297725738973          -0.002626700595547091       5.031382669373631            5.623887117960361            -1.292951270690056e-06       10979.99999995809         
21545.12740567656         5507.691068862086           -4320.340167757475          -0.002699120878941283       4.657359733643753            5.937332538436674            -1.11989581242961e-06        11040.00000015367         
21545.128100121           5775.420983394461           -3955.314501120975          -0.002760955480010706       4.263859244237663            6.225947422378185            -9.402108912887546e-07       11100.00000003492         
